"","X1","X2","X3","X4","X5","X6","X7","X8"
"109",0,1,0,0,2,0,4,0
"110",0,0,1,0,1,0,3,0
"111",1,1,0,2,1,0,0,2
"112",0,0,0,0,0,0,5,1
"113",1,0,0,0,0,0,1,0
"114",0,3,0,0,0,1,0,0
"115",0,0,0,1,0,0,1,1
"116",0,0,0,0,0,0,3,1
"117",0,0,0,0,0,0,1,1
"118",0,2,0,0,3,0,1,0
"119",0,1,1,0,0,0,0,1
"120",1,0,0,0,0,0,0,0
"121",0,1,0,0,2,1,0,0
"122",1,0,0,0,0,1,0,3
"123",3,0,0,0,0,0,3,2
"124",1,1,0,0,0,0,0,1
"125",0,0,0,4,0,0,0,3
"126",0,0,1,0,0,0,3,0
"127",1,0,1,1,0,0,1,0
"128",0,1,0,0,0,0,1,0
"129",0,1,0,0,1,1,4,1
"130",0,0,0,0,1,0,0,2
"131",0,2,1,0,0,0,0,1
"132",2,0,0,0,0,0,0,0
"133",0,6,0,1,0,0,0,0
"134",3,3,1,0,2,0,0,1
"135",0,1,2,0,2,0,0,0
"136",2,1,0,2,0,0,0,0
"137",0,1,0,0,0,0,1,0
"138",0,1,0,0,0,2,0,0
"139",1,0,0,0,0,0,2,0
"140",0,1,0,0,0,0,0,1
"141",0,0,0,0,0,0,3,2
"142",0,0,0,0,0,0,0,0
"143",1,6,0,0,0,0,0,0
"144",0,2,0,0,0,0,2,2
"145",0,2,0,1,0,1,1,0
"146",1,0,1,0,1,0,0,0
"147",1,4,0,0,0,0,1,0
"148",0,0,0,0,0,0,0,1
"149",0,2,1,0,0,0,1,3
"150",2,1,0,0,0,0,2,0
"151",0,3,0,1,0,0,1,2
"152",1,1,0,2,0,0,0,1
"153",3,0,2,0,0,0,1,1
"154",0,0,0,2,0,0,3,0
"155",0,1,1,0,0,0,0,1
"156",1,3,2,0,0,0,0,0
"157",1,0,0,0,1,0,1,0
"158",0,2,0,0,1,0,0,0
"159",1,0,0,0,3,0,1,0
"160",0,1,0,0,1,0,4,0
"161",0,1,0,1,0,0,0,0
"162",0,0,0,0,1,0,2,0
"163",1,1,0,0,2,0,1,0
"164",1,0,0,1,0,0,1,0
"165",0,0,0,1,0,1,0,1
"166",2,0,0,2,0,0,2,1
"167",3,0,1,1,1,1,1,2
"168",0,1,1,0,0,1,0,4
"169",1,0,1,0,1,1,2,0
"170",0,0,0,0,0,0,0,0
"171",0,0,0,1,0,0,1,2
"172",0,1,0,1,3,0,0,0
"173",0,1,0,2,0,0,2,0
"174",0,1,0,0,0,0,1,0
"175",0,0,0,0,0,0,2,0
"176",0,1,0,0,1,0,2,3
"177",0,0,0,2,2,0,1,0
"178",0,2,0,0,0,0,2,5
"179",2,2,0,0,0,0,0,1
"180",0,0,0,2,3,2,1,0
"181",0,4,0,0,0,0,1,1
"182",2,1,0,0,2,0,2,2
"183",1,1,0,0,0,0,0,0
"184",2,1,0,0,0,0,3,1
"185",3,4,1,0,0,0,0,0
"186",0,0,0,1,0,0,0,1
"187",0,2,0,1,0,0,0,0
"188",0,0,0,1,0,0,2,0
"189",0,0,0,0,0,1,1,0
"190",1,0,0,0,0,0,0,0
"191",2,0,1,0,0,0,0,1
"192",1,0,0,3,2,0,3,0
"193",3,0,0,1,0,0,2,0
"194",1,3,0,2,0,0,1,0
"195",0,0,1,2,0,0,1,1
"196",0,0,0,1,1,0,0,2
"197",5,1,1,0,1,0,0,0
"198",3,1,0,0,0,0,2,0
"199",1,0,0,1,0,1,0,0
"200",0,0,0,0,0,0,0,0
"201",0,2,0,0,2,2,1,0
"202",1,4,2,0,0,0,0,0
"203",3,0,0,0,1,0,1,3
"204",1,3,0,0,0,0,1,0
"205",1,0,0,0,0,0,0,1
"206",0,0,1,1,0,0,0,0
"207",1,0,0,1,0,0,0,3
"208",2,0,0,0,0,0,5,1
"209",1,1,0,0,0,0,1,0
"210",0,1,0,0,0,0,2,3
"211",2,1,1,1,0,0,1,0
"212",3,0,0,1,0,0,0,1
"213",0,0,0,0,0,0,2,0
"214",0,0,1,1,0,0,2,2
"215",0,0,1,0,3,0,0,0
"216",0,1,1,0,0,0,0,0
"217",1,0,0,2,1,0,0,0
"218",2,0,0,3,0,0,1,0
"219",2,2,0,0,0,1,2,0
"220",0,1,0,0,0,0,1,1
"221",0,0,0,0,0,0,1,0
"222",0,0,0,0,0,0,0,0
"223",0,0,0,2,2,0,0,2
"224",0,0,0,0,0,0,0,0
"225",2,1,0,1,1,0,1,0
"226",2,0,0,1,0,0,1,1
"227",0,0,2,1,0,1,2,0
"228",2,0,0,0,0,0,1,0
"229",2,2,0,0,2,1,0,0
"230",1,0,0,0,0,0,2,1
"231",0,1,0,0,0,1,1,0
"232",0,3,0,0,1,0,0,1
"233",0,0,0,0,1,0,1,1
"234",0,2,0,1,2,0,0,0
"235",3,0,0,1,0,1,0,0
"236",0,0,0,0,0,0,0,3
"237",3,2,0,0,0,0,0,0
"238",1,0,2,0,0,0,2,0
"239",0,0,0,0,3,0,1,0
"240",1,3,0,0,0,0,0,1
"241",2,0,3,0,0,0,0,0
"242",0,0,0,2,0,0,4,1
"243",0,2,1,1,0,0,0,1
"244",1,2,0,0,0,0,2,3
"245",0,1,0,0,0,0,0,1
"246",2,0,1,0,1,0,0,2
"247",0,0,2,0,0,1,0,3
"248",0,0,1,1,1,1,0,0
"249",3,1,1,1,1,0,3,0
"250",0,0,0,0,1,0,0,2
"251",1,3,0,1,0,0,4,2
"252",0,1,0,1,1,0,4,0
"253",0,0,1,1,1,0,0,0
"254",1,0,0,0,1,1,0,0
"255",0,0,0,0,0,0,0,1
"256",3,3,0,0,0,0,0,0
"257",4,0,0,0,1,0,2,0
"258",0,0,1,0,0,1,0,0
"259",1,2,0,0,0,1,0,0
"260",1,1,0,0,0,0,3,0
"261",2,0,1,1,1,0,3,2
"262",0,2,1,0,2,0,0,0
"263",0,1,0,0,0,0,3,0
"264",1,0,0,0,1,0,0,0
"265",1,3,0,1,1,0,0,1
"266",0,1,1,2,0,0,0,0
"267",2,0,0,3,1,0,1,0
"268",1,0,0,1,0,0,6,0
"269",0,1,0,0,0,0,0,0
"270",0,0,1,1,0,0,1,0
"271",4,0,0,0,0,0,1,0
"272",3,0,0,1,0,1,3,2
"273",4,1,0,0,0,0,0,1
"274",1,0,0,0,0,0,0,0
"275",2,0,0,2,1,0,0,0
"276",0,1,1,0,0,1,2,0
"277",0,0,0,0,0,0,2,0
"278",0,1,0,0,0,0,0,2
"279",0,2,0,0,0,0,1,0
"280",1,0,1,0,0,1,2,3
"281",0,3,0,2,0,0,0,0
"282",0,0,0,0,0,0,1,0
"283",0,3,0,3,0,0,4,0
"284",0,3,0,6,0,0,0,0
"285",0,2,0,0,1,0,0,4
"286",3,1,0,1,0,1,1,3
"287",0,1,0,0,0,0,4,0
"288",0,0,0,0,0,1,0,1
"289",0,0,2,1,0,0,0,0
"290",2,2,0,3,0,1,0,1
"291",0,1,1,0,0,0,0,5
"292",1,2,0,0,0,0,0,0
"293",3,0,0,0,0,0,1,5
"294",0,0,0,2,0,0,1,0
"295",0,1,0,0,0,0,0,1
"296",1,1,0,0,0,0,0,0
"297",0,3,3,1,0,0,1,0
"298",1,0,0,0,0,1,4,0
"299",0,0,0,1,0,1,0,2
"300",0,2,2,0,0,0,0,3
"301",0,0,0,0,0,0,0,0
"302",2,0,0,0,1,0,0,2
"303",1,0,0,0,0,0,4,0
"304",2,0,0,0,0,0,1,1
"305",1,0,0,1,0,0,4,1
"306",0,1,0,2,0,0,0,4
"307",0,0,0,0,0,0,0,1
"308",0,1,0,0,2,0,1,1
"309",2,0,0,2,1,1,1,0
"310",0,0,1,0,0,0,2,0
"311",2,0,1,2,0,0,0,4
"312",1,5,0,1,1,0,0,0
"313",0,0,2,0,0,0,1,0
"314",0,0,0,2,0,0,0,1
"315",0,0,0,0,0,0,0,0
"316",0,3,0,0,5,0,1,0
"317",0,0,0,2,1,1,4,1
"318",0,1,0,1,0,0,0,0
"319",4,0,0,2,0,0,0,1
"320",1,0,1,0,0,0,2,1
"321",0,0,0,0,0,0,3,1
"322",0,0,0,0,0,0,1,2
"323",0,1,0,0,0,1,0,0
"324",0,0,0,1,0,1,2,0
"325",2,4,0,0,1,0,1,4
"326",0,3,1,0,0,0,0,0
"327",1,0,0,0,0,0,2,0
"328",3,0,0,1,0,0,0,1
"329",3,4,0,0,0,0,0,0
"330",1,2,0,0,1,0,2,0
"331",1,0,0,0,1,0,0,2
"332",0,0,0,0,0,0,1,0
"333",2,1,1,0,0,0,0,0
"334",0,0,0,0,1,0,0,1
"335",0,0,1,0,0,0,0,1
"336",2,2,0,0,5,1,2,4
"337",0,0,0,1,2,0,1,1
"338",0,1,0,0,1,0,7,1
"339",1,0,0,0,0,0,0,1
"340",3,0,1,0,0,0,0,2
"341",3,1,0,1,1,0,0,0
"342",0,1,0,4,0,0,1,0
"343",1,0,0,1,2,1,3,0
"344",0,0,0,0,0,0,0,2
"345",0,2,0,0,0,0,1,0
"346",0,2,1,0,0,0,2,1
"347",0,1,0,0,0,2,0,1
"348",1,2,0,0,0,1,1,1
"349",0,0,1,2,0,2,0,1
"350",0,2,0,1,0,0,0,0
"351",1,5,1,0,0,0,2,1
"352",1,1,1,0,1,0,0,2
"353",0,0,0,0,0,0,0,0
"354",1,1,0,0,0,0,3,0
"355",1,0,0,0,0,0,6,0
"356",0,0,1,0,2,1,0,0
"357",1,0,0,0,2,0,0,1
"358",0,0,0,0,0,0,2,0
"359",0,1,0,0,0,0,2,2
"360",1,0,1,1,0,0,0,2
"361",1,0,0,2,0,0,2,0
"362",0,2,0,0,0,0,0,0
"363",0,1,0,0,5,0,1,0
"364",3,0,1,0,0,0,0,1
"365",0,0,0,0,2,0,0,0
"366",1,2,0,1,0,0,0,1
"367",0,0,0,0,1,0,0,0
"368",1,0,0,0,0,0,3,1
"369",0,0,1,2,2,0,1,2
"370",0,2,1,0,0,1,0,0
"371",0,0,0,0,0,2,0,0
"372",1,0,0,1,0,0,1,0
"373",0,0,1,0,0,0,0,0
"374",0,0,0,0,0,0,3,1
"375",3,0,1,1,0,1,1,0
"376",1,3,2,0,0,0,2,0
"377",1,0,0,1,0,0,0,1
"378",2,7,0,0,2,1,0,0
"379",1,0,1,1,0,1,0,1
"380",0,0,0,1,0,1,2,0
"381",0,0,0,1,1,0,2,0
"382",2,1,0,1,0,0,0,0
"383",1,0,2,0,1,0,3,1
"384",1,0,0,0,1,0,1,1
"385",2,1,0,0,0,0,1,2
"386",0,0,0,0,1,0,1,0
"387",1,1,0,1,3,0,4,2
"388",0,0,0,0,0,0,0,1
"389",1,3,0,0,2,0,0,2
"390",0,1,0,0,0,1,1,3
"391",1,2,0,0,0,0,0,0
"392",0,0,0,1,0,1,0,2
"393",3,0,0,1,0,0,1,1
"394",1,0,0,0,0,0,4,2
"395",1,0,0,0,2,0,0,1
"396",0,0,1,1,0,1,0,0
"397",0,2,0,0,1,0,1,0
"398",0,0,0,0,0,0,2,1
"399",2,1,0,0,0,0,1,1
"400",0,2,0,0,0,0,0,5
"401",0,1,0,2,0,0,0,0
"402",1,0,0,1,0,0,0,0
"403",1,0,0,0,0,0,1,0
"404",1,1,2,0,0,0,0,2
"405",2,0,0,0,0,0,1,1
"406",0,0,0,0,2,0,0,0
"407",2,0,0,0,0,0,1,1
"408",0,3,0,7,0,0,0,0
"409",1,0,0,0,1,0,0,0
"410",0,0,0,0,0,0,3,0
"411",1,0,1,1,0,0,2,1
"412",0,2,0,2,0,0,0,1
"413",1,0,0,0,1,0,1,0
"414",0,1,0,2,0,0,3,0
"415",0,0,0,0,2,0,1,0
"416",3,0,0,0,0,0,1,1
"417",0,1,0,0,0,0,2,3
"418",0,0,1,0,1,0,0,0
"419",0,0,0,0,0,0,2,0
"420",0,0,0,0,1,0,0,1
"421",1,0,0,2,0,0,0,1
"422",0,6,0,0,1,1,1,0
"423",0,0,0,0,1,0,1,1
"424",0,0,1,0,2,0,2,4
"425",2,2,0,1,0,0,2,3
"426",0,2,1,1,0,0,0,0
"427",2,2,0,0,0,0,0,0
"428",2,0,0,0,0,0,0,0
"429",0,0,0,1,1,0,2,2
"430",0,1,0,1,1,0,0,1
"431",0,0,0,4,0,0,0,0
"432",0,0,0,0,1,0,4,2
"433",0,3,0,0,0,0,1,1
"434",1,1,0,2,0,0,1,0
"435",1,1,0,0,1,0,2,0
"436",0,1,0,0,0,2,2,0
"437",1,0,0,1,0,0,0,1
"438",1,0,0,0,0,0,0,0
"439",0,0,2,2,2,1,0,0
"440",1,1,0,0,0,0,0,0
"441",0,0,0,0,1,0,0,2
"442",2,1,0,0,0,2,0,2
"443",1,1,0,1,0,0,1,0
"444",0,2,0,0,0,0,1,6
"445",0,2,0,3,0,0,0,1
"446",0,0,0,0,0,0,0,0
"447",1,2,0,1,1,0,0,1
"448",0,2,0,0,1,0,2,0
"449",0,1,0,0,0,0,0,0
"450",0,0,0,0,0,0,1,3
"451",0,0,0,0,0,0,1,0
"452",0,1,0,0,0,1,0,2
"453",2,0,0,0,0,0,0,0
"454",1,0,0,0,0,0,1,1
"455",1,0,0,0,0,0,3,0
"456",1,0,0,2,1,0,1,0
"457",0,0,0,0,0,0,5,0
"458",0,1,1,0,0,0,0,0
"459",3,0,0,1,0,0,1,2
"460",1,0,0,0,0,0,0,0
"461",0,0,0,0,1,0,0,1
"462",2,0,0,0,0,1,0,0
"463",2,1,1,0,0,0,0,1
"464",1,2,0,2,0,0,0,0
"465",0,0,0,0,0,0,3,0
"466",0,1,0,1,0,0,2,0
"467",0,0,0,3,0,0,0,1
"468",0,0,3,1,0,0,1,2
"469",0,3,0,0,0,0,0,0
"470",0,0,1,0,2,0,1,0
"471",1,0,0,0,0,0,2,0
"472",0,2,0,0,2,1,0,1
"473",0,0,0,0,0,1,5,0
"474",0,0,0,1,0,0,2,0
"475",0,0,0,2,1,0,0,2
"476",2,3,0,2,0,0,0,1
"477",0,1,0,1,2,0,1,0
"478",3,2,1,0,2,0,0,0
"479",1,0,0,0,0,0,0,4
"480",0,0,0,2,0,0,2,0
"481",2,0,0,0,1,1,0,0
"482",2,0,0,0,0,0,0,0
"483",0,1,2,0,0,1,0,7
"484",4,1,0,0,0,0,2,1
"485",0,3,1,1,1,0,0,0
"486",2,1,1,0,3,0,0,0
"487",0,0,0,0,0,0,0,0
"488",0,0,0,0,0,0,2,2
"489",0,5,0,5,0,0,1,0
"490",0,0,0,0,1,1,3,0
"491",1,2,0,0,0,0,1,1
"492",1,0,0,0,0,3,2,0
"493",0,0,0,0,0,1,5,2
"494",0,0,2,0,0,0,0,2
"495",0,2,0,0,0,0,2,0
"496",1,0,0,3,0,1,2,1
"497",0,1,0,0,0,0,0,8
"498",0,2,0,0,0,0,2,0
"499",1,2,0,0,1,0,2,3
"500",1,4,2,1,0,0,1,0
"501",1,0,0,2,1,0,0,0
"502",1,1,0,0,0,0,1,0
"503",0,0,0,0,1,1,8,0
"504",0,0,0,1,0,0,0,0
"505",0,0,0,0,1,0,2,0
"506",0,1,0,1,0,0,1,3
"507",0,0,1,0,0,0,5,1
"508",1,1,0,1,0,0,2,2
"509",0,2,0,0,0,0,0,0
"510",0,0,0,0,0,0,1,3
"511",0,2,0,0,1,0,1,0
"512",0,0,1,0,0,0,1,0
"513",3,0,0,0,1,0,1,1
"514",0,1,0,1,0,0,0,0
"515",1,4,0,0,0,0,0,1
"516",0,1,0,1,0,0,0,0
"517",4,3,0,1,0,0,2,3
"518",0,0,0,0,0,0,0,1
"519",1,2,2,0,0,0,1,2
"520",0,3,0,0,0,0,2,0
"521",1,1,0,0,3,0,0,1
"522",0,1,0,1,0,0,0,2
"523",0,0,0,3,1,0,0,0
"524",2,1,0,2,0,1,0,1
"525",0,0,1,0,0,2,1,2
"526",1,0,1,2,0,0,1,1
"527",1,0,0,0,0,0,0,1
"528",0,0,0,0,1,0,0,0
"529",1,0,0,0,1,1,2,0
"530",1,1,0,0,0,0,0,0
"531",0,2,0,0,0,0,3,1
"532",0,1,0,1,3,0,0,2
"533",3,0,1,1,1,0,0,0
"534",1,8,0,0,1,0,2,0
"535",1,2,0,4,1,1,0,1
"536",0,2,0,0,1,1,1,0
"537",1,2,0,0,0,0,0,0
"538",0,0,0,0,0,0,0,0
"539",0,1,1,0,0,0,0,0
"540",0,0,0,0,0,0,7,0
"541",1,0,1,0,0,0,0,0
"542",0,4,0,1,0,0,1,0
"543",0,0,2,2,0,0,2,0
"544",0,1,3,1,0,0,2,0
"545",0,0,0,3,0,0,1,0
"546",0,0,0,0,2,0,1,0
"547",1,2,0,0,0,0,0,1
"548",0,0,1,2,0,0,7,0
"549",0,0,1,2,2,0,0,0
"550",0,0,0,1,1,1,0,2
"551",1,0,0,2,0,0,0,1
"552",0,0,0,0,0,0,0,0
"553",0,0,0,0,0,0,3,0
"554",0,5,0,1,0,0,0,1
"555",3,0,0,0,1,2,1,0
"556",2,1,1,5,0,0,1,0
"557",0,1,0,0,0,0,3,0
"558",0,3,0,0,1,0,0,0
"559",0,1,0,0,1,0,1,1
"560",0,0,0,0,0,0,2,2
"561",4,3,0,0,0,0,0,0
"562",3,0,0,1,0,0,2,0
"563",2,3,0,0,1,2,0,1
"564",3,1,0,0,1,1,1,0
"565",0,0,0,0,2,0,1,0
"566",0,4,0,0,1,0,0,0
"567",3,0,0,0,0,0,5,0
"568",0,0,0,2,1,0,2,2
"569",1,0,0,0,0,0,0,0
"570",0,0,0,0,1,0,0,0
"571",2,0,0,3,0,0,1,4
"572",0,0,0,1,0,0,1,1
"573",0,0,0,3,0,0,0,0
"574",2,0,0,0,0,0,1,4
"575",0,0,0,2,0,0,0,3
"576",1,2,0,2,0,0,1,0
"577",0,0,0,0,0,1,1,0
"578",0,0,1,1,0,0,0,0
"579",0,3,1,0,0,0,1,0
"580",0,0,0,1,0,0,5,0
"581",1,1,0,1,0,0,0,2
"582",0,1,0,1,0,0,1,1
"583",0,0,0,0,1,0,1,2
"584",1,0,0,0,0,0,2,0
"585",4,1,0,0,1,0,1,3
"586",0,1,0,1,0,0,2,0
"587",0,0,0,0,1,0,0,0
"588",0,0,0,0,0,1,1,0
"589",2,1,0,0,0,0,1,3
"590",0,2,1,0,0,0,0,1
"591",0,0,0,0,0,0,2,2
"592",1,1,0,0,0,0,1,0
"593",0,1,0,0,0,0,3,2
"594",3,4,0,0,0,0,0,0
"595",0,0,1,1,2,0,0,1
"596",1,1,0,2,1,0,7,0
"597",0,0,1,0,0,0,0,0
"598",1,0,1,0,1,0,0,0
"599",0,0,0,0,0,1,1,0
"600",1,0,0,2,0,0,0,3
"601",0,0,1,1,0,0,2,1
"602",0,0,1,0,2,0,1,0
"603",0,0,0,0,0,0,0,0
"604",4,1,0,2,0,0,2,0
"605",0,1,0,0,1,0,0,0
"606",1,1,0,1,0,0,2,0
"607",2,0,0,0,0,0,1,0
"608",2,0,0,0,0,1,0,0
"609",0,3,3,1,0,0,3,0
"610",0,2,0,0,0,0,1,3
"611",0,3,0,0,0,0,0,0
"612",0,0,0,1,0,0,0,0
"613",0,2,0,3,0,0,0,1
"614",1,3,0,1,0,0,3,0
"615",0,1,0,0,0,0,0,0
"616",0,0,0,2,0,0,6,0
"617",1,0,0,1,0,0,1,0
"618",2,3,0,1,0,0,0,1
"619",0,1,0,1,0,0,1,1
"620",2,3,0,0,0,0,1,0
"621",0,0,0,0,0,0,0,1
"622",0,4,0,3,0,0,1,0
"623",0,0,0,0,1,1,0,2
"624",1,1,0,4,1,1,3,2
"625",1,0,0,0,0,0,0,0
"626",0,1,0,0,0,0,1,0
"627",0,0,0,1,0,2,0,1
"628",0,0,0,0,0,0,1,1
"629",2,0,2,0,4,0,1,0
"630",0,0,0,2,0,0,0,0
"631",1,0,0,0,0,0,0,2
"632",0,2,0,1,0,0,2,3
"633",0,0,0,2,1,0,1,1
"634",1,0,0,0,0,1,0,0
"635",2,1,0,0,0,0,2,0
"636",0,1,0,0,1,0,0,1
"637",0,0,0,0,0,0,2,0
"638",2,0,0,1,1,0,0,0
"639",5,0,0,0,0,1,0,3
"640",0,0,1,0,0,0,0,2
"641",2,2,0,0,0,0,1,0
"642",2,1,0,0,0,1,0,3
"643",2,0,0,0,0,0,0,0
"644",0,1,0,0,2,0,0,0
"645",1,8,1,0,0,0,5,0
"646",0,0,0,2,3,0,1,0
"647",0,1,0,1,0,0,1,1
"648",0,0,0,1,0,0,0,1
"649",2,0,0,0,0,0,1,1
"650",0,1,0,0,0,1,4,0
"651",0,1,0,0,0,0,0,0
"652",0,0,0,0,0,0,0,4
"653",0,3,0,0,0,0,0,2
"654",0,0,0,0,0,0,9,1
"655",0,3,0,0,0,0,0,0
"656",3,0,0,0,0,3,1,2
"657",1,1,0,0,1,0,1,0
"658",0,2,1,0,4,0,0,0
"659",4,0,0,0,0,0,0,1
"660",0,1,0,1,1,1,1,0
"661",0,0,0,5,0,0,2,0
"662",1,1,1,0,0,0,1,0
"663",0,0,0,4,2,0,1,0
"664",1,2,0,0,1,0,0,0
"665",0,0,1,1,0,0,2,0
"666",0,0,0,0,0,0,1,0
"667",0,0,0,0,1,1,0,1
"668",3,1,0,0,1,0,0,2
"669",0,0,0,2,0,1,1,0
"670",1,0,0,0,1,0,0,0
"671",1,0,0,0,0,0,1,0
"672",0,1,0,0,3,0,0,1
"673",0,0,0,0,0,2,3,0
"674",0,0,0,0,0,0,0,5
"675",0,1,0,2,0,0,0,2
"676",0,5,0,0,1,0,0,0
"677",3,1,0,0,0,0,0,0
"678",1,0,0,0,0,0,3,0
"679",0,1,1,1,2,0,13,0
"680",0,0,0,0,2,0,0,1
"681",0,0,0,0,0,0,0,0
"682",1,0,0,4,3,0,1,0
"683",0,0,0,1,2,0,3,0
"684",0,0,3,1,0,1,3,0
"685",1,1,0,0,1,0,0,0
"686",0,1,0,2,0,0,0,0
"687",0,2,0,1,0,0,2,0
"688",0,0,1,1,1,0,0,2
"689",0,0,0,0,0,0,0,0
"690",0,2,0,2,0,0,5,0
"691",3,0,0,0,2,0,0,0
"692",1,1,1,0,0,0,0,0
"693",2,0,0,0,3,0,0,0
"694",1,5,1,1,0,0,0,1
"695",0,2,0,0,0,0,1,0
"696",0,1,0,0,2,0,4,2
"697",0,0,0,0,0,0,1,1
"698",0,0,1,0,0,0,0,3
"699",0,2,0,0,0,0,5,0
"700",1,2,0,0,1,0,0,4
"701",1,0,0,1,1,1,0,1
"702",0,0,1,0,0,0,0,0
"703",0,1,3,0,0,1,0,0
"704",0,0,1,0,0,0,2,1
"705",0,0,0,0,0,0,2,0
"706",0,0,1,0,0,0,1,0
"707",1,0,0,1,0,0,0,0
"708",1,3,1,0,1,0,0,0
"709",0,1,0,0,0,0,0,1
"710",1,3,1,0,1,0,0,0
"711",1,1,1,0,0,0,0,1
"712",0,0,1,1,0,0,2,1
"713",0,1,1,0,0,0,0,2
"714",0,0,1,0,0,0,2,0
"715",0,5,0,0,1,0,1,0
"716",3,1,0,0,0,1,0,0
"717",1,2,0,1,0,0,2,1
"718",0,0,1,0,0,0,0,2
"719",0,1,0,0,2,0,1,1
"720",1,0,0,0,1,0,1,1
"721",1,0,1,0,1,0,0,1
"722",0,0,1,0,0,0,1,2
"723",0,1,0,0,0,0,1,1
"724",1,1,0,0,2,0,0,0
"725",3,1,0,1,0,0,2,0
"726",2,1,0,0,1,0,2,1
"727",0,2,0,1,0,0,1,0
"728",0,0,0,0,1,0,0,1
"729",0,0,0,1,2,0,0,2
"730",0,0,0,0,1,0,0,1
"731",0,2,0,0,0,0,1,0
"732",0,0,0,0,0,0,1,2
"733",0,1,0,2,0,0,1,1
"734",0,0,0,0,0,0,1,2
